"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"LPL",26,3,0.00519012395684536,"no",5.19280864335825e-25,"down"
"ALX4",28,1,0.00521687568895769,"no",5.95660360525617e-05,"up"
"EVC",26,3,0.00521906291806767,"no",1.37300363846823e-07,"down"
"KCNA3",24,5,0.00523714356539827,"no",2.43333784088842e-09,"down"
"LIMS1",29,0,0.00530233921105383,"no",8.67461144770021e-10,"down"
"TJP1",28,1,0.00530603448852208,"no",6.89251246040502e-15,"down"
"PHIP",25,4,0.00533323679057395,"no",0.033880307983562,"up"
"PDE1C",26,3,0.0053870304247771,"no",1.88172084785176e-12,"down"
"CIAO1",26,3,0.00539017478142478,"no",7.88644737776993e-51,"up"
"SCN2B",28,1,0.00546659280305287,"no",6.8087825092608e-13,"down"
"ARHGAP29",26,3,0.00551192428078565,"no",2.34386988569625e-16,"down"
"SDSL",28,1,0.00555613586794223,"no",6.42551809788299e-21,"up"
"CA5A",29,0,0.0056159961909656,"no",1.94940169505307e-14,"up"
"KRT1",26,3,0.00568470608821272,"no",3.97470650980452e-06,"down"
"RTN4RL2",28,1,0.00572011167776454,"no",2.70366240898333e-43,"up"
"CTSD",29,0,0.00592633372207799,"no",0.00445818447141202,"down"
"CDC42",29,0,0.0059284242581797,"no",0.0166758699092031,"down"
"THOC3",29,0,0.00594246944200875,"no",1.45284235353119e-37,"up"
"LOC728554",29,0,0.00594246944200875,"no",NA,NA
"CACNA1D",29,0,0.00597866118514205,"no",0.0607482150146746,"down"
"HR",24,5,0.00607788939070298,"no",0.310829707482617,"up"
"CSDE1",25,4,0.00612110680983637,"no",1.30299007092956e-09,"down"
"OR2G3",26,3,0.00626011390231175,"no",0.137546207983006,"up"
"JAK1",26,3,0.00631329012351115,"no",4.63487697282388e-11,"down"
"TIPARP",27,2,0.00631905740190102,"no",1.64541106125904e-05,"down"
"KLK1",26,3,0.0063994580814244,"no",0.0241391195418974,"up"
"CDKAL1",27,2,0.00642334070297356,"no",1.29196189274424e-18,"up"
"TFAP4",27,2,0.00650844310714408,"no",3.02734573398825e-46,"up"
"JPH2",27,2,0.00650903336014668,"no",2.15698865474153e-12,"down"
