"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_deleterious_mutation_frequency","tcga_nrSamplesInMutData"
"GTF2H2C",23,2,0.293171970689866,"no",NA,NA,NA,NA,15,2,0.458196767228426,"no","","yes",0.00186567164179104,536
"ITIH3",29,3,0.293611884293875,"no",-0.0308983129215779,0.132212676807953,-0.134984395567683,0.26870645819851,19,2,0.250957225244746,"no","","yes",0.00559701492537313,536
"INPPL1",29,4,0.293661392565602,"no",0.00261988803869016,0.152445281628811,-0.11234235749821,0.0916380918971055,18,2,0.419950150904956,"no","","yes",0.0130597014925373,536
"RASA2",28,5,0.294369394218466,"no",0.0370696199798669,0.183042285330274,0.0326598332235452,0.0924297194716509,16,2,0.573929666494905,"no","DLBCL_LoF","yes",0.00932835820895522,536
"TSC22D1",30,2,0.295208839071027,"no",-0.0574987977789614,0.193744141767172,-0.162592853059219,0.0305467015802655,17,1,NA,NA,"","yes",0.00932835820895522,536
"ZFYVE1",34,2,0.296166556384065,"no",-0.031405938932308,0.187431898985096,-0.0611482833885968,0.0181857283085493,20,1,NA,NA,"","yes",0,536
"MLH3",28,5,0.297402515630915,"no",0.0388702153350779,0.107494374997736,0.00779237299935947,0.0690961350356451,17,3,0.88953489624066,"no","","yes",0.0186567164179104,536
"OLR1",32,2,0.298127535112912,"no",0.0577887295238426,0.156004241364876,0.00928212969674635,0.080151148844278,18,2,0.495834145793571,"no","","yes",0,536
"PTCH1",23,7,0.298792524147998,"no",0.050263033776154,0.0834296566098841,-0.0728805898809965,0.284802697087558,18,3,0.501085217335527,"no","ESCA_LoF,MBL_LoF,MESO_LoF,OS_LoF,PIA_LoF,SBCC_LoF","yes",0.0186567164179104,536
"CLTCL1",24,3,0.299841611060522,"no",0.000377071139169665,0.181537716362465,-0.0601419911911235,0.118240330387425,16,2,0.498471329481418,"no","HC_Act","yes",0.00932835820895522,536
"EPB41L1",28,2,0.299992038493336,"no",0.0647168815611883,0.162740474328114,0.13420474913692,0.0534474025313842,18,0,NA,NA,"","yes",0.00373134328358209,536
"PPP2R2C",34,2,0.300704387941985,"no",0.0221539778529771,0.105260596350285,-0.0680215253181193,0.0154532691080723,21,1,NA,NA,"","yes",0.00746268656716418,536
"ANKRD31",24,6,0.300811079640336,"no",-0.160992607529049,0.274559517919008,-0.157562422327974,0.162731213293114,16,1,NA,NA,"","yes",NA,536
"WDR46",34,3,0.300822978473391,"no",-0.923727768641317,0.316687117558574,-1.01559156538502,0.698760731767256,20,2,0.457118696645099,"no","","yes",0,536
"TP53BP2",29,3,0.301134928808071,"no",NA,NA,NA,NA,19,2,0.838931160560226,"no","","yes",0.00746268656716418,536
"DAZAP1",30,5,0.302091641419142,"no",-0.103019197937915,0.255636778130818,-0.116515525392511,0.27584989177072,17,4,0.384701058088324,"no","DLBCL_LoF","yes",0.0167910447761194,536
"WASL",32,2,0.302287655780841,"no",-0.110400693759811,0.0910888688373703,-0.213752907170713,0.0608403957899175,21,0,NA,NA,"","yes",0.00932835820895522,536
"PROX1",31,3,0.302629039777806,"no",-0.132560489260707,0.261832872299886,-0.405125207187154,0.189688738717498,18,3,0.660547015428802,"no","","yes",0.00746268656716418,536
"WDR11",33,3,0.302681684167803,"no",-0.115624957950493,0.144422835935608,-0.0935810309732569,0.0818842205435357,20,1,NA,NA,"","yes",0.0130597014925373,536
"HTR3E",30,2,0.303003156419667,"no",-0.00795264372839971,0.132246414293518,0.0117306850871105,0.207234953027893,20,0,NA,NA,"","yes",0,536
"STK36",27,3,0.303733135954638,"no",-0.0967668956146,0.241118984292363,-0.180631407694962,0.328421339975676,18,1,NA,NA,"","yes",0.00186567164179104,536
"ARHGAP33",28,2,0.303748544194709,"no",-0.0429315648308047,0.123661890582301,-0.0792909467055792,0.0113990353981358,17,1,NA,NA,"","yes",0.00559701492537313,536
"KLF10",33,2,0.303779709363601,"no",0.00402429118305003,0.142624009501004,0.0429105537397455,0.114846917453798,21,1,NA,NA,"","yes",0,536
"ADRA1A",28,2,0.305991495249725,"no",0.0505062380441136,0.202344814240742,-0.10038659448769,0.00639899459571419,17,2,0.67371755848075,"no","","yes",0.00559701492537313,536
"ANKFY1",28,2,0.306347836173814,"no",-0.0517351621574926,0.203871561346543,-0.151460212865132,0.168643710031292,17,0,NA,NA,"","yes",0.00186567164179104,536
"STIL",28,2,0.306710003544177,"no",-0.331653841389212,0.258248225766944,-0.547479536331959,0.12339214124975,19,0,NA,NA,"CESC_ambiguous","yes",0.00186567164179104,536
"EME1",31,2,0.307004043212622,"no",0.0170994035503057,0.149175901445821,-0.0441563195318068,0.00628749015466375,20,1,NA,NA,"","yes",0.00373134328358209,536
"COL6A6",27,2,0.30720589002911,"no",0.0191606491515398,0.168345311593572,-0.045256844527032,0.167249274969462,16,2,0.27809961859267,"no","","yes",0.0167910447761194,536
"MCPH1",24,3,0.307226738262328,"no",-0.1224268249312,0.111164179381375,-0.11046907722476,0.264252008150965,19,1,NA,NA,"","yes",0.00559701492537313,536
"ALK",23,3,0.308130502613043,"no",0.0547441226185842,0.0968338196704372,0.00295704265615905,0.0813676315168975,14,2,0.518472466745008,"no","BRCA_Act,HC_Act,NB_Act,NSCLC_Act,PRAD_Act,SCLC_Act","yes",0.0149253731343284,536
"PEX6",31,3,0.308555841982834,"no",-0.0661677085931041,0.248936360137887,-0.0885760604977546,0.207436712305086,18,2,0.51500449035414,"no","","yes",0,536
"RNF182",31,3,0.309958509783701,"no",0.00207369962367656,0.212254590758055,-0.0237353786825916,0.139249800691382,20,1,NA,NA,"","yes",0.00186567164179104,536
"EP300",22,8,0.31043538078579,"no",0.121583880975887,0.217301761857562,0.106469277081466,0.084556234980249,14,3,0.188775877972805,"no","BLCA_LoF,CESC_LoF,COREAD_LoF,DLBCL_LoF,ESCA_LoF,HC_LoF,HNSC_LoF,LUSC_LoF,MBL_LoF,NHLY_LoF,NSPH_LoF,SCLC_LoF","yes",0.0167910447761194,536
"FKBP15",27,2,0.310622462797433,"no",-0.177989422976551,0.219214705322772,-0.292126582290108,0.353106728589795,20,1,NA,NA,"","yes",0.00559701492537313,536
"WNT16",27,6,0.311149585248021,"no",-0.064374737141452,0.147318273998613,-0.107147731426023,0.116741581472871,18,4,0.208997636410016,"no","","yes",0.0111940298507463,536
"MEGF8",25,6,0.311844971670391,"no",0.0166153490800336,0.122117343302572,0.0050797430927176,0.127273327216066,15,4,0.856810387350534,"no","","yes",0.0279850746268657,536
"PHF19",32,2,0.312394741902093,"no",-0.233044400938737,0.267236210248251,-0.257449801110132,0.07471087051485,20,1,NA,NA,"","yes",0.00186567164179104,536
"BPTF",24,6,0.312534692838927,"no",-0.166747809740018,0.305977383184284,-0.399867503955857,0.23559646591794,15,2,0.327712167294987,"no","","yes",0.0167910447761194,536
"PAX7",32,2,0.31258570630282,"no",0.00878939223725157,0.149389953719246,-0.188936284485299,0.002785230947844,21,0,NA,NA,"","no",0.00559701492537313,536
"ANKRD23",30,3,0.312789246180975,"no",-0.0601619565337076,0.202994117671793,-0.0845555474009802,0.078959630216556,18,2,0.159223477730808,"no","","yes",0.00746268656716418,536
"PEX14",34,2,0.313800940992142,"no",-0.122097912849665,0.164857710843962,-0.293982620569462,0.013627128992712,21,1,NA,NA,"","yes",0.00186567164179104,536
"ZMYND11",35,2,0.313974133455884,"no",-0.0440051454153508,0.211251629841937,-0.0604193815076344,0.0897608610252936,21,1,NA,NA,"","yes",0.00373134328358209,536
"MACF1",19,6,0.314919524119748,"no",-0.0642321756847901,0.11159708697696,-0.0585462567235547,0.0777214330652549,16,2,0.839744150731694,"no","","yes",0.0261194029850746,536
"CHD6",24,5,0.315017613118367,"no",0.10519562402872,0.161308070711166,0.00605327833820533,0.176115261842437,14,4,0.372015238539063,"no","","yes",0.0223880597014925,536
"ZBTB20",30,5,0.315612600710606,"no",NA,NA,NA,NA,19,2,0.744656317861241,"no","LGG_Act","yes",0.0391791044776119,536
"EAF2",33,2,0.315870496074897,"no",0.0484866417347607,0.0922629760730109,0.0516223918567639,0.0559185272724711,20,1,NA,NA,"","yes",0.00186567164179104,536
"SYNJ2",28,2,0.316222223952229,"no",0.102985542939641,0.160440368461625,0.0860604261514807,0.0598772636651044,20,1,NA,NA,"","yes",0.0130597014925373,536
"NPHS1",31,2,0.316597799204071,"no",NA,NA,NA,NA,19,1,NA,NA,"","yes",0.00559701492537313,536
"CBWD1",31,2,0.316963269629685,"no",-0.0755897592191087,0.166171103621577,-0.0949933806161591,0.02997663505474,19,1,NA,NA,"","yes",0,536
"WDR36",33,2,0.318579131198938,"no",-0.757162636468726,0.406419333007896,-0.679735482446393,0.00140818236936957,21,1,NA,NA,"","yes",0.00932835820895522,536
"MCM10",32,2,0.318688988372529,"no",-0.0197202379329293,0.127933569776597,-0.193425681773031,0.0927319319982025,22,0,NA,NA,"","yes",0.0149253731343284,536
"WISP1",30,2,0.318755191379901,"no",NA,NA,NA,NA,18,1,NA,NA,"",NA,0.00559701492537313,536
"GRK5",34,2,0.320672618805079,"no",-0.00956114650941246,0.161848956793956,0.0419308584911767,0.0439826495304961,21,1,NA,NA,"","yes",0.00186567164179104,536
"HMGCR",30,5,0.321796379015785,"no",0.0165357915992791,0.241760961384026,-0.196017956016336,0.738677519698391,18,3,0.480218830868887,"no","","yes",0.00186567164179104,536
"NEK5",27,3,0.32203592534663,"no",-0.0420210386449034,0.128552627688693,-0.00837630335900468,0.0866311617426317,14,2,0.48721348249801,"no","","yes",0.0111940298507463,536
"CCKBR",27,3,0.323538899249739,"no",0.00281481549032921,0.127842584403959,-0.00168431959472409,0.177500361042477,17,2,0.650656500202589,"no","","no",0.00559701492537313,536
"L3MBTL3",31,2,0.324003142371237,"no",0.0407134775196869,0.211667324175887,0.064548932661055,0.054294951064098,19,0,NA,NA,"","yes",0.00559701492537313,536
"BAG6",25,4,0.324848585451832,"no",-0.0609436277854756,0.160899650871633,-0.130605310403081,0.0416034484154099,18,1,NA,NA,"","yes",0.00746268656716418,536
"ZMPSTE24",33,3,0.324910533714481,"no",0.0101535426828299,0.176306681080244,-0.0233163120706899,0.184340571499998,20,2,0.491256484766429,"no","","yes",0.00186567164179104,536
"GPAA1",27,2,0.325019512792247,"no",-0.0528715999638733,0.115264811231298,-0.106483032363468,0.145398203637738,17,1,NA,NA,"","yes",0,536
"STARD9",28,2,0.325853109645961,"no",-0.0417377007473038,0.209407298205466,-0.196143275659109,0.185744058475269,19,0,NA,NA,"","yes",0,536
"OSBPL2",33,2,0.325932607895925,"no",-0.335902222271889,0.181334957506532,-0.607400957451778,0.420697457491392,20,0,NA,NA,"","yes",0.00746268656716418,536
"SLK",33,2,0.326723856707558,"no",-0.0223026516520501,0.169936779393514,-0.110034606354701,0.0089579954437595,20,1,NA,NA,"","yes",0.00932835820895522,536
"DROSHA",27,2,0.327315997222286,"no",-0.275480508086856,0.219804804428473,-0.279356369069703,0.0675175948948605,17,2,0.392457652232571,"no","LUSC_LoF,WT_LoF","yes",0.0149253731343284,536
"MAMSTR",33,2,0.327435345800038,"no",0.074608463512675,0.135813313566186,0.283238930852559,0.282729004187802,20,2,0.589543187303938,"no","","yes",0.00559701492537313,536
"NOTUM",31,2,0.327751749461645,"no",0.0248130295278404,0.120324766358718,-0.0706346624683689,0.0209134010596445,20,1,NA,NA,"","yes",0,536
"ABCA6",20,6,0.329094908703773,"no",0.0481203261651531,0.107895479963308,-0.0111141497714606,0.170063362185998,15,3,0.489034557165464,"no","","yes",0.0130597014925373,536
"CUX1",24,2,0.329798298309091,"no",0.054749549105518,0.202669206273442,0.105396455698385,0.126114796981509,17,1,NA,NA,"BRCA_ambiguous,CM_ambiguous,GBM_ambiguous,LUAD_ambiguous,NSCLC_ambiguous,THCA_ambiguous,UCEC_ambiguous","yes",0.0167910447761194,536
"CTCF",26,4,0.330532652696804,"no",-0.377926079900028,0.208556530057344,-0.387880969644305,0.475271435307691,16,3,0.494909407493576,"no","ALL_LoF,AML_LoF,BRCA_LoF,HNSC_LoF,NSCLC_LoF,UCEC_LoF","yes",0.0149253731343284,536
"PXK",28,6,0.33103820765184,"no",0.0262119074572626,0.124868347224758,-0.0230325736140232,0.0890208804910703,16,4,0.47965985499211,"no","","yes",0.00373134328358209,536
"ROCK2",29,5,0.331108305032157,"no",0.206271218489285,0.277076730528968,0.0670853964849947,0.10496620330448,19,2,0.820488791342173,"no","","yes",0.0186567164179104,536
"ACACA",25,3,0.331260874511989,"no",-0.0427292654259483,0.241366766991393,-0.210087762570694,0.200931155523895,17,1,NA,NA,"","yes",0.0130597014925373,536
"PTPRT",24,5,0.33286941654368,"no",0.0507725826315103,0.172118846251265,0.0753751353910949,0.0716142927642744,19,0,NA,NA,"ESCA_LoF,HNSC_LoF,OV_LoF","yes",0.0298507462686567,536
"COL4A4",29,3,0.333217399457718,"no",-0.0109105609493241,0.16161739511592,-0.0654177725608139,0.216538429650786,18,2,0.563218983804927,"no","","yes",0.0167910447761194,536
"SKIV2L",27,3,0.333916348046219,"no",-0.0373394476893539,0.162124827475307,-0.0653076511499355,0.124224434439507,18,1,NA,NA,"","yes",0.0111940298507463,536
"POLM",26,5,0.334461616673701,"no",-0.0235629126277691,0.169701870500393,-0.00804640337818061,0.102574398525344,19,2,0.565327145631628,"no","","yes",0.0130597014925373,536
"COL19A1",31,3,0.3350034958644,"no",-0.0199463358254196,0.20717386919327,-0.0748280155838419,0.0764869417862696,18,2,0.207740273879905,"no","","yes",0.0149253731343284,536
"TBX3",28,2,0.33538666294526,"no",0.0493342702397319,0.121575943677401,-0.0628077465425078,0.0549254129923372,17,1,NA,NA,"BRCA_LoF,COREAD_LoF,DLBCL_LoF,ESCA_LoF","yes",0.0205223880597015,536
"TLN1",28,2,0.33590991012009,"no",-0.216062179476769,0.332870288728373,-0.41488780328006,0.000591593118416389,20,0,NA,NA,"","yes",0.0149253731343284,536
"ATP2C2",26,4,0.336731612367623,"no",-0.030191566959331,0.106192329629772,-0.0140058223361945,0.0599714265034152,19,1,NA,NA,"","yes",0.0130597014925373,536
"PAMR1",33,2,0.336836787975994,"no",NA,NA,NA,NA,20,1,NA,NA,"","yes",0.00373134328358209,536
"RABL2A",32,3,0.336948069792738,"no",0.00948122868842319,0.202960636013505,-0.0319675481134604,0.403167331513971,19,3,0.42234905394074,"no","","yes",0.00186567164179104,536
"CLCN2",28,2,0.337254545151668,"no",-0.121114912019103,0.15851200178326,-0.31644639733947,0.196626495759969,19,1,NA,NA,"","yes",0.00746268656716418,536
"ROCK1",25,7,0.338539814962457,"no",0.208950390542207,0.220352443471357,0.0394483496243204,0.149423459649826,16,2,0.0783860209975429,"no","","yes",0.0223880597014925,536
"GRK7",28,2,0.339721369717103,"no",-0.0994193384287023,0.221864965197247,-0.126902629210615,0.0874155251754641,18,2,0.472018675035275,"no","","yes",0,536
"TUBD1",34,2,0.340727559464535,"no",-0.0263340509786376,0.205065101470862,-0.170449321114452,0.19997350777757,21,1,NA,NA,"","yes",0,536
"PML",28,2,0.342033370272644,"no",0.0405983497232272,0.221151186626489,0.244740516369758,0.273517325680124,17,2,0.763699190886457,"no","VV_LoF","yes",0.00373134328358209,536
"IQGAP1",27,3,0.342364035898683,"no",-0.116836594743573,0.348651042092995,0.0153356359539828,0.160884199043188,21,0,NA,NA,"","yes",0.0130597014925373,536
"SMEK2",28,2,0.342765526294479,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,0.0111940298507463,536
"CD3EAP",30,4,0.343649341144724,"no",-0.00149680410852334,0.121462997466269,-0.103077431865416,0.305458725848225,21,1,NA,NA,"","yes",0.00186567164179104,536
"WDR16",33,2,0.343784741589489,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,536
"ACVR1B",31,5,0.344166805445246,"no",0.0286160466761376,0.0829206318998087,-0.0456724481726936,0.120775755590554,20,1,NA,NA,"","yes",0.0223880597014925,536
"C7",29,2,0.344525190486943,"no",-0.320737629184078,0.445500988190611,-0.522976422235725,0.397934877512482,19,2,0.571841188481932,"no","","yes",0.0186567164179104,536
"MTRR",29,2,0.344698250581867,"no",0.0289012097303262,0.109175528988783,-0.00850983190151156,0.089741109036435,20,0,NA,NA,"","yes",0.00559701492537313,536
"TRPM7",30,3,0.344921508098751,"no",-0.250803819752138,0.359523008136593,-0.448263672842445,0.399643269026299,19,2,0.381568861389889,"no","","yes",0.0111940298507463,536
"ARL13B",30,3,0.344940272869608,"no",0.0023030192839422,0.160389831687398,0.0922287407094434,0.0237941961613674,20,1,NA,NA,"","yes",0.00186567164179104,536
"POLI",28,2,0.345042305159011,"no",0.0170999014888343,0.224963672420879,-0.252445829993195,0.295306161971673,19,0,NA,NA,"","yes",0.00746268656716418,536
"NADSYN1",31,2,0.345237656967823,"no",0.0459291193065339,0.195895709672383,-0.0142506329600646,0.0118801871439316,20,1,NA,NA,"","yes",0.00559701492537313,536
"RELA",30,3,0.345523647507823,"no",-0.0277250297584754,0.124523221643052,0.0817260729418887,0.18081563630633,19,1,NA,NA,"ST_Act","yes",0.00559701492537313,536
"HAPLN1",27,2,0.346133984395862,"no",-0.00127216869120908,0.158763983584998,-0.102595532753749,0.0438390578715244,17,2,0.293156033451924,"no","","yes",0.00559701492537313,536
"ATP13A3",28,3,0.346153828736392,"no",0.0239347993988512,0.100215972545277,-0.0400471149513951,0.134605302789687,19,1,NA,NA,"","yes",0.0167910447761194,536
"PRMT7",33,2,0.346232221850914,"no",-0.334162168015806,0.362388256432459,-0.33545586809074,0.173180813316576,20,0,NA,NA,"","yes",0.00186567164179104,536
"AKNA",30,2,0.346242995561071,"no",-0.0753659665589177,0.231046431621059,-0.0571271497206055,0.0522807872510255,18,1,NA,NA,"","yes",0.00932835820895522,536
"ZFP36L1",33,3,0.346563841730765,"no",-0.013939149089026,0.166193645671142,-0.0886551195294126,0.102343200560145,21,1,NA,NA,"BLCA_LoF","yes",0.00746268656716418,536
"MET",28,3,0.346852979802365,"no",0.0863807871546506,0.06790250893007,0.0987067856793281,0.158136628452065,20,1,NA,NA,"LGG_Act,RCCC_Act,RPC_Act","yes",0.00559701492537313,536
"ALKBH2",34,2,0.348336854806535,"no",-0.0335596657306422,0.167154861455272,-0.218570805374266,0.0163264856469156,21,0,NA,NA,"","yes",0.00186567164179104,536
"SLC4A4",29,2,0.34907158476824,"no",-0.00778940676783226,0.180755486881817,-0.173898443791516,0.0612767253236355,20,0,NA,NA,"","yes",0.00373134328358209,536
"C1QTNF9B",31,2,0.349267260521907,"no",0.131551910888825,0.129411210769419,0.264919040279792,0.058961359537334,16,2,0.739022845911664,"no","","yes",0,536
"NPTX1",30,2,0.350175522934626,"no",-0.0667305605160081,0.18522033834859,-0.0693055584247056,0.0582420437279714,20,1,NA,NA,"","yes",0.00373134328358209,536
"LZTS2",32,2,0.350198004228271,"no",0.0136374412265578,0.110853969098883,-0.138427857455663,0.0342771715291685,20,1,NA,NA,"","yes",0.00932835820895522,536
"ZNF180",31,3,0.354488492132844,"no",0.0211408514951906,0.122715901191367,-0.0112937899655295,0.129657692306979,19,2,0.745180446362539,"no","","yes",0.00186567164179104,536
"TCHH",25,6,0.358951607797837,"no",0.0369679240994421,0.129471629430477,0.0691776544155916,0.0450371307677152,17,2,0.290156242598923,"no","","yes",0.00373134328358209,536
"IFT172",28,2,0.360160034975602,"no",0.0190829370435854,0.249589637005975,-0.180092827750479,0.013012701149302,18,0,NA,NA,"","yes",0.0130597014925373,536
"MMP9",29,2,0.360304339478381,"no",0.049088149140331,0.1156271619756,-0.0081524288261644,0.0504594013988287,17,2,0.487427378238781,"no","","yes",0.00186567164179104,536
"ANKS6",28,2,0.3605301794005,"no",0.0844459019861914,0.106586174548105,0.0996981392970386,0.0567594216171174,18,1,NA,NA,"","yes",0.00373134328358209,536
"TRPS1",27,2,0.361013492891576,"no",-0.264343676635985,0.150843923684161,-0.160738542680624,0.0748770585456326,17,1,NA,NA,"","yes",0.0242537313432836,536
"LMO7",23,6,0.361458409868101,"no",0.0937910768289326,0.18728344257679,0.115134857553968,0.222744233901866,13,3,0.531653261258866,"no","","yes",0.00932835820895522,536
"NDST4",29,4,0.361652797048175,"no",-0.044383336142024,0.132907363865269,-0.19725025126175,0.0407808370460767,18,1,NA,NA,"","no",0.0111940298507463,536
"MYO7B",28,2,0.361940799436982,"no",-0.0431441996036289,0.161441785555577,-0.0982807275083925,0.0496463171796625,18,1,NA,NA,"","yes",0.00186567164179104,536
"MAP3K2",29,4,0.362156352186107,"no",0.0154054477000739,0.260076569054238,0.0111546687669579,0.155341767377042,20,2,0.105009716656666,"no","","yes",0.00932835820895522,536
"TRPM6",24,3,0.362868009420329,"no",-0.081738807217069,0.176309248876754,0.0784526508203714,0.172632068509832,18,1,NA,NA,"","yes",0.0111940298507463,536
"ARAP2",26,2,0.362885973704208,"no",-0.0229049319530692,0.150686517996663,-0.0348347519792604,0.0210624994674464,19,1,NA,NA,"","yes",0.0223880597014925,536
"PPP2R2A",28,3,0.362952729369115,"no",0.0203954467773158,0.349634199188745,-0.0407710294034348,0.120395638647814,17,2,0.616675150685678,"no","","yes",0.0111940298507463,536
"TTF2",28,2,0.363008095261857,"no",-0.0532147924975276,0.13426256204474,-0.134098839260289,0.03211429961278,18,1,NA,NA,"","yes",0.00932835820895522,536
"TRIM17",32,2,0.363433635972967,"no",0.0183161325545446,0.128449583746307,-0.079514690800277,0.0150069977808854,20,0,NA,NA,"","yes",0,536
"URI1",30,4,0.363881029826997,"no",-0.291586704603088,0.258529404437818,-0.37542708723721,0.348170777851779,20,1,NA,NA,"","yes",0.00932835820895522,536
"MTR",26,2,0.363887117670812,"no",0.00265609084941458,0.233742695072245,-0.32110638222961,0.347917928451784,20,0,NA,NA,"","yes",0.0111940298507463,536
"RCOR1",34,2,0.364205133088017,"no",0.00036322347443999,0.161200405450284,-0.0444708939724393,0.0277035171602386,22,0,NA,NA,"","yes",0.00746268656716418,536
"COL24A1",31,4,0.364909249026062,"no",0.12974521375707,0.118425305807739,0.163998866395368,0.151689537032476,20,2,0.672040644978699,"no","","yes",0.00746268656716418,536
