"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"CYP2A7",15,0,0.551799842057678,"no",0.200715590720906,"up"
"UHMK1",12,3,0.552206060316045,"no",1.85199230807637e-25,"down"
"CSH1",14,1,0.552431586237413,"no",0.609889758070135,"up"
"CSH2",14,1,0.552431586237413,"no",0.81884430309483,"up"
"WDR11",14,1,0.552943589229691,"no",1.18488083527137e-20,"down"
"CARKD",15,0,0.553272238547357,"no",NA,NA
"UBE2NL",15,0,0.553299106169039,"no",0.57641618468636,"down"
"CFLAR",13,2,0.553863111849164,"no",9.43032478846873e-23,"up"
"ADCK5",14,1,0.55395349700188,"no",2.62532565339269e-19,"up"
"SEMA4D",15,0,0.553986866764995,"no",0.0386830279522723,"down"
"COPS7A",15,0,0.554101252420111,"no",0.176147731133655,"down"
"CD97",14,1,0.554170377848777,"no",NA,NA
"KDM4D",14,1,0.554378184753614,"no",1.48727701382023e-06,"down"
"UPRT",15,0,0.554507333476848,"no",3.19935651042217e-34,"down"
"REM1",13,2,0.554898072734945,"no",1.02547907034417e-05,"up"
"ASH1L",12,3,0.554907442957567,"no",7.92938255898554e-21,"down"
"LTK",13,2,0.554919790606602,"no",0.000130405058438592,"down"
"RNF113A",15,0,0.555229266442759,"no",1.11975753133846e-62,"up"
"MED12",15,0,0.555317158873399,"no",0.150249345597366,"down"
"MFI2",15,0,0.555348438135938,"no",NA,NA
"SNAPC4",14,1,0.556025989159025,"no",1.92455915395772e-07,"up"
"DMRT1",13,2,0.556361934227745,"no",3.08991844156011e-05,"up"
"KANSL3",15,0,0.55653054933632,"no",0.00813260897529685,"down"
"FOXC1",15,0,0.556711332792768,"no",1.30522797381236e-19,"down"
"CELSR1",13,2,0.556719648579633,"no",0.814639718504,"up"
"COL4A2",14,1,0.557066535040234,"no",5.34356559723791e-39,"up"
"KAT6A",15,0,0.557918387908772,"no",8.71518415259803e-11,"down"
"CDH4",15,0,0.558180643821979,"no",4.63873357173219e-68,"up"
"TFAP2B",15,0,0.558505469539541,"no",7.16191959626204e-38,"down"
"HOXA11",14,1,0.559109943098892,"no",1.23839399192032e-10,"down"
"MIR205",13,2,0.559906470718078,"no",NA,NA
"CBWD6",13,2,0.560290552871659,"no",1.04827061965579e-14,"up"
