"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_pvalue_tumor_vs_normal","tcga_expression_direction_tumor_vs_normal","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"PAPPA2",11,0.507153715157498,"no",-0.0446501952645077,0.0872192249429582,9,0.99688858127976,"no","",0.861897744850766,"up","","BAP1 (depleted, 1% vs 8%)",364
"ZBTB10",11,0.507650443603736,"no",-0.0267814749113763,0.121568546102767,9,0.997736840272855,"no","",0.580386534982225,"up","","",364
"TMEM203",13,0.507724185766788,"no",0.0949829765318528,0.0862238978273207,11,0.999999998228895,"no","",1.04755519166946e-15,"up","","AXIN1 (enriched, 12% vs 3%)",364
"ZCWPW1",13,0.507876818464599,"no",-0.0187232732860863,0.296137019227467,11,0.99716969547581,"no","",0.413484134886011,"up","","",364
"ATP9A",12,0.507936416129514,"no",0.0652625566952792,0.164634900491237,10,0.628187833641874,"no","",4.22171843726093e-11,"up","","",364
"LAMA3",12,0.507936416129515,"no",-0.034951283686972,0.146808694528661,10,0.430125019873994,"no","",2.65724509072803e-12,"up","CTNNB1 (enriched, 35% vs 11%)","",364
"NNT",13,0.507937871229438,"no",0.0461841656587135,0.278346967220254,11,0.959575079964601,"no","",0.00549506452321815,"down","","",364
"ZDHHC19",13,0.508273658150941,"no",-0.222978711070845,0.238266735965843,11,0.0551440970794076,"no","",0.00510994461204356,"up","","BAP1 (depleted, 1% vs 8%)",364
"RASGRP3",13,0.508304183954149,"no",0.109511382217343,0.146035926715862,11,0.999999360650738,"no","",2.98451104870822e-09,"up","CTNNB1 (depleted, 12% vs 35%)","",364
"TEF",13,0.508578914023804,"no",-0.0479114151123668,0.140947494262828,11,4.21874243313967e-05,"yes","",3.45385096005346e-11,"up","","AXIN1 (enriched, 12% vs 2%)",364
