"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","DeleteriousDnDs","intogen_gene_role","tcga_deleterious_mutation_frequency","tcga_nrSamplesInMutData"
"NID2",324,8,0.90129233583648,"no",-0.0217513677460869,0.168861807452571,-0.0258941205671568,0.194986118591296,246,6,0.538381793654459,"no",0.5,"",0.00564768084595049,8322
"RHOQ",347,2,0.901477384116654,"no",0.024473085070927,0.145768353211739,0.0496472732801896,0.0254689311862341,263,2,0.476544602731909,"no",1,"",0.00156212448930546,8322
"PER1",334,4,0.901910007724218,"no",0.0394994414910015,0.142672169682635,0.180946550345882,0.0906222473734374,255,1,NA,NA,0.454545454545455,"",0.00216294160057678,8322
"BRIP1",317,9,0.901986464320826,"no",-0.0440904717067194,0.212266548824508,-0.00886403913490128,0.243198968610524,242,4,0.812248048555015,"no",1.66666666666667,"",0.00468637346791637,8322
"HMGB1",342,4,0.902219773605095,"no",-0.183927241102922,0.278738651763758,-0.0165983808386461,0.302583950092748,258,3,0.669708399289178,"no",5,"",0.000961307378034126,8322
"RBM15B",331,5,0.902307459125177,"no",0.021677468088754,0.120900919227418,0.039424851325209,0.0891878691539627,251,4,0.288288449176994,"no",0.875,"",0.00228310502283105,8322
"ANKK1",329,3,0.902355049946769,"no",-0.0153662900871409,0.184925696494893,0.0684960713434117,0.0528386326295106,244,2,0.478791069092055,"no",0.625,"",0.00156212448930546,8322
"ABCA12",299,15,0.902614625833878,"no",-0.0189002403227539,0.152235378087362,-0.00605465425112279,0.118344428133901,225,10,0.856253758891848,"no",0.772727272727273,"",0.0145397740927662,8322
"ALX4",343,3,0.902687315631048,"no",0.0443588139364438,0.133943050969516,0.0493938109227987,0.0209785500292386,256,1,NA,NA,1,"",0.00300408555635664,8322
"AGAP6",331,3,0.902961503631939,"no",-0.0297885429311913,0.176120386771474,0.0121631046238443,0.175282756807497,253,2,0.494141362915118,"no",0.8,"",0.00132179764479692,8322
"CELSR1",308,9,0.902965673706935,"no",0.0118551651878907,0.20786334993028,-0.118115931265229,0.210369661303204,231,6,0.568588745067914,"no",0.352941176470588,"",0.00817111271329007,8322
"PMS1",334,6,0.903146940176687,"no",0.0503819305401022,0.154953340098122,0.11070129944122,0.104900674228937,252,5,0.379543151774113,"no",1.75,"",0.00300408555635664,8322
"HNRNPA1L2",338,2,0.903815243902218,"no",0.150924054784584,0.218434510409879,-0.050795954135674,0.163747316911623,257,2,0.545894442063435,"no",0.75,"",0.000720980533525595,8322
"FKBP5",342,2,0.904077975041255,"no",0.0255333743018561,0.153161200600241,-0.0744096045954662,0.0693984144096868,257,1,NA,NA,1,"",0.000841143955779861,8322
"SLC6A19",305,7,0.904290191738478,"no",-0.00251909286404788,0.222179364243186,0.0285741291304954,0.0457176475871938,228,5,0.798153029055036,"no",0.727272727272727,"",0.00108147080028839,8322
"RAPGEF5",302,8,0.904391878098645,"no",-0.119980303323537,0.270399554743312,0.0132550720397112,0.172501069995134,226,4,0.309945654237156,"no",0.818181818181818,"",0.00396539293439077,8322
"ING4",344,2,0.904489486093589,"no",-0.0362889913675128,0.170412221421457,0.0383438156599886,0.0619356714708384,258,1,NA,NA,0.75,"",0.000600817111271329,8322
"TMEM19",347,2,0.904787147519503,"no",0.00405748574640949,0.151562442815665,0.0435460024748877,0.0757375539017373,260,2,0.682789486236835,"no",1,"",0.000720980533525595,8322
"TICAM1",321,27,0.906340890283032,"no",0.0398421954637381,0.18243316097957,0.0555114077014832,0.250031042677519,244,20,0.764583120044913,"no",3.22222222222222,"",0.00432588320115357,8322
"HERC5",335,9,0.907922675159188,"no",-0.083486666538176,0.209931965311215,-0.0499874197507245,0.304104858441356,253,6,0.564613008321901,"no",1.42857142857143,"",0.00324441240086518,8322
"KIF18A",332,4,0.907988789011745,"no",-0.360988332420215,0.491171588454372,-0.288887601389531,0.298460731028533,252,2,0.502851857185926,"no",2,"",0.00288392213410238,8322
"TTC30B",339,2,0.90799361767612,"no",0.0570948896910026,0.146676111178037,0.0647325045066237,0.0157789884766162,255,1,NA,NA,0.428571428571429,"",0.00168228791155972,8322
"TSC2",318,11,0.908250083456101,"no",0.0144764743897655,0.289060186852344,0.026959421922616,0.261175825727822,242,8,0.829845468344855,"no",0.764705882352941,"ACY_LoF,BLCA_LoF,HC_LoF,PAIS_LoF,RCH_LoF,SSCC_LoF",0.00564768084595049,8322
"MEIS2",341,3,0.908387694782224,"no",0.0497595796433093,0.132937502511394,0.0939221821601829,0.105584872951219,252,2,0.47978246673471,"no",0.666666666666667,"",0.00204277817832252,8322
"MCPH1",305,20,0.908654421881735,"no",-0.15016025630697,0.215765556546931,-0.0750433830949775,0.160806179183983,234,15,0.151209985930652,"no",4.2,"",0.00360490266762797,8322
"GPR139",341,3,0.909080853802056,"no",0.0745202330192763,0.133773895306191,0.147580812179375,0.0696273810932348,259,2,0.602824489067643,"no",0.285714285714286,"",0.00180245133381399,8322
"CBX3",331,3,0.90919786551804,"no",0.0174940945456116,0.150948712253781,-0.00550567779600367,0.123362251787343,242,2,0.415245886528687,"no",0.666666666666667,"",0.00204277817832252,8322
"TBC1D19",332,9,0.909379291330018,"no",-0.0639512015758004,0.21596708320997,-0.0385801811315706,0.10133223948428,249,8,0.457525665178818,"no",5,"",0.00240326844508532,8322
"SP3",337,3,0.909632350564758,"no",-0.0473164296200083,0.242310169405973,0.0981792254689777,0.132765800658378,250,1,NA,NA,0.5,"",0.00288392213410238,8322
"KSR2",311,7,0.910580339646151,"no",-0.0364603648649087,0.20995392964511,-0.00943899601730733,0.31341107058495,237,3,0.607418756911742,"no",0.375,"",0.00468637346791637,8322
"TDRKH",322,4,0.910691262807628,"no",0.0127459428933731,0.130953573698619,0.15033550905128,0.186157037600182,239,3,0.114805055732139,"no",1,"",0.00132179764479692,8322
"ATG5",343,3,0.910757381002258,"no",0.0050810558247079,0.1432107892224,0.0581358003416862,0.103757916170539,261,0,NA,NA,2,"",0.00192261475606825,8322
"FBP1",343,2,0.911045434744165,"no",0.0785935384723776,0.19320486328582,0.067665955928458,0.285030239854477,258,2,0.285209647338532,"no",1,"",0.00132179764479692,8322
"MCF2L",322,2,0.911293678279556,"no",0.0460917636227443,0.133309509295145,-0.0859550874353131,0.179927409616069,242,1,NA,NA,0.25,"",0.00180245133381399,8322
"UNC45B",326,5,0.911657428132461,"no",0.00436595787268305,0.162480590717064,0.144536766951543,0.087649909890498,247,3,0.606488476529054,"no",0.583333333333333,"",0.00228310502283105,8322
"TMPRSS2",338,3,0.911659530154211,"no",-0.140786553636906,0.297997440203513,-0.0707676938257298,0.177313202885418,256,2,0.4197314336282,"no",2,"",0.00168228791155972,8322
"PRICKLE1",339,2,0.912042944643289,"no",-0.0771207110857216,0.227200494304884,0.12351157174004,0.0405075198726252,255,1,NA,NA,0.428571428571429,"",0.00180245133381399,8322
"RALGAPA1",327,10,0.912898648214224,"no",0.0686984210275229,0.179697930088822,0.0581774592072722,0.191621727578443,247,4,0.132555023392456,"no",1.33333333333333,"",0.00684931506849315,8322
"TRPC4",322,3,0.913638792801133,"no",-0.168773309057406,0.256586330481971,-0.074254067431922,0.105890434715619,245,2,0.229323075613797,"no",0.181818181818182,"",0.00552751742369623,8322
"PDE11A",329,5,0.913976792599235,"no",-0.0462553368570048,0.160160765697165,-0.0561761215851437,0.0846432432831673,250,2,0.483881831501364,"no",0.5,"",0.00360490266762797,8322
"AHCYL1",332,2,0.914376631347716,"no",-0.0564675104519823,0.267161352934534,0.0176745951056356,0.0165280866797304,251,1,NA,NA,1.5,"",0.00204277817832252,8322
"SERPINB5",325,2,0.914699322062442,"no",-0.143230916463359,0.252588045021333,-0.0564051112378133,0.0475105430967927,245,1,NA,NA,1.5,"",0.00144196106705119,8322
"WDR59",331,2,0.915381099943102,"no",-0.0365711078706117,0.187099234502479,0.124198906768309,0.0673212242559352,247,0,NA,NA,0.4,"",0.00372506608988224,8322
"CDYL2",332,3,0.91549706708993,"no",0.0250065537366853,0.153110240704047,0.217080272474684,0.050456338191882,249,2,0.250403109833595,"no",1,"",0.00156212448930546,8322
"GNB2",329,5,0.9160777477631,"no",-0.00302607999271931,0.188268878930506,0.125850921051715,0.18617600773566,248,3,0.562422634625807,"no",1.5,"",0.000360490266762797,8322
"ITGAX",329,11,0.916472749675948,"no",-0.0329722919017363,0.163567439847625,0.0154192602819317,0.120291026235167,247,11,0.151264309004554,"no",1.33333333333333,"",0.00504686373467916,8322
"ACVR2A",326,26,0.917356118711188,"no",-0.0433780441409068,0.13991420653789,-0.0188784246196743,0.131756022838657,250,13,0.229595670120175,"no",10.3333333333333,"COREAD_LoF,HC_LoF,PAAD_LoF,SSCC_LoF,ST_LoF,UCEC_LoF",0.0165825522710887,8322
"SORCS2",327,2,0.917803898581816,"no",0.0457654882601789,0.136336056501871,0.111800707723525,0.0465982028814539,242,2,0.444066352599929,"no",0.25,"",0.00156212448930546,8322
"UCHL5",334,3,0.918299432821131,"no",-0.0869047458846958,0.153004123275528,0.0242640777636811,0.181343608455696,249,2,0.434336435645492,"no",0.666666666666667,"",0.00204277817832252,8322
