"","#wt","#mut","pvalue","is_significant"
"MSH5-SAPCD1",10,1,0.0554029926135028,"no"
"PRPF4B",11,0,0.0555761277844298,"no"
"MAT2B",11,0,0.0555944159890556,"no"
"WDR74",11,0,0.0556218569445041,"no"
"UNG",11,0,0.0556676149383906,"no"
"RERGL",10,1,0.0557586140562576,"no"
"TDRD10",11,0,0.0558417584605242,"no"
"USF2",10,1,0.055912935218597,"no"
"ELF2",11,0,0.0559335804321662,"no"
"ANKLE2",11,0,0.0560991513850773,"no"
"GJA3",10,1,0.0561159764415877,"no"
"ACAN",10,1,0.0561837817729327,"no"
"CDK4",11,0,0.0562281880760043,"no"
"PABPC1",11,0,0.0567651906748724,"no"
"NTN3",11,0,0.0573341925467921,"no"
"FBXW2",11,0,0.0573716558475337,"no"
"FGF18",11,0,0.057409137849322,"no"
"GABARAPL3",11,0,0.0574185112724404,"no"
"WDR36",10,1,0.0574839976658115,"no"
"LARP7",11,0,0.0576626309080797,"no"
"BTNL9",11,0,0.0577096677263182,"no"
"CYSLTR1",11,0,0.0578226756270726,"no"
"FGF7",11,0,0.058030295475193,"no"
"USP49",11,0,0.0581153946612593,"no"
"LRRC39",11,0,0.0581816487268028,"no"
"RHOG",10,1,0.0582571173184897,"no"
"DAK",11,0,0.0582574382081484,"no"
"BARX1",10,1,0.0582770443519487,"no"
"CABP5",11,0,0.0584757525125889,"no"
"KCNN2",11,0,0.0585042742241292,"no"
"MTCP1",11,0,0.0585137838183103,"no"
"BCLAF1",9,2,0.0585990614237935,"no"
"TJP1",9,2,0.0586413747304567,"no"
"PDE3A",10,1,0.0586866917506081,"no"
"TYRO3",10,1,0.0587067303766703,"no"
"SMARCAL1",11,0,0.0588091662349236,"no"
"CDK8",9,2,0.0588214643436447,"no"
"GABPB1",11,0,0.0588855781142663,"no"
"ACADVL",9,2,0.0590551423594938,"no"
"LGALS9",11,0,0.0591919823754856,"no"
"GJA8",10,1,0.059370925904328,"no"
"CARD11",11,0,0.0594322044148751,"no"
"RABGGTA",11,0,0.0597214497109263,"no"
"SAMD4B",10,1,0.0597559199667632,"no"
"ZBTB8B",11,0,0.0597890941441478,"no"
"TNIP1",11,0,0.0599051916267423,"no"
"CCDC36",11,0,0.0599729943026401,"no"
"NUDT3",11,0,0.0601573243521745,"no"
"ABCB8",11,0,0.0601767525451359,"no"
"MXD1",11,0,0.0603420848404627,"no"
"ZSCAN22",10,1,0.0603676564413794,"no"
"CD226",11,0,0.060371296932717,"no"
"KLF13",11,0,0.0604297533602238,"no"
"NAT6",11,0,0.0605077621632478,"no"
"IP6K2",11,0,0.0606835617137608,"no"
"GNAI3",11,0,0.0607422477000208,"no"
"RAB36",11,0,0.0608891512511646,"no"
"EXT1",10,1,0.0609222653990454,"no"
"MEOX2",11,0,0.0610657914374624,"no"
"BCL2L10",11,0,0.0610756161745099,"no"
"RGR",8,3,0.0610784669005161,"no"
"NGB",11,0,0.0611149271217221,"no"
"DMXL1",11,0,0.0612034469691207,"no"
"FCHSD2",10,1,0.0612423897179853,"no"
"MLF2",11,0,0.0612920640860827,"no"
"LMX1B",11,0,0.0614498459784447,"no"
"BTF3",11,0,0.0615782704857458,"no"
"ARHGAP29",10,1,0.061917747349134,"no"
"OR51T1",10,1,0.0619594908732281,"no"
"TBC1D14",10,1,0.0621580630270495,"no"
"G6PD",11,0,0.0623730600697496,"no"
"SNRPA",10,1,0.0625776802662183,"no"
"STAT4",11,0,0.0625929833019974,"no"
"CHN2",11,0,0.0632159254289658,"no"
"CXCL12",11,0,0.0632260111597411,"no"
"FOSL1",11,0,0.0634482052284826,"no"
"LEO1",11,0,0.0637115586435582,"no"
"RRM2B",11,0,0.0638943634932637,"no"
"CCNT1",11,0,0.0643224485733352,"no"
"WBP2",9,2,0.0645914877766571,"no"
"CARS",10,1,0.0646432065557472,"no"
"FRMD1",11,0,0.064660317028286,"no"
"PKN2",11,0,0.0646705763239371,"no"
"ZFP36L1",11,0,0.0646808368474375,"no"
"GAK",10,1,0.0646863275924922,"no"
"XRCC2",11,0,0.0647116257855855,"no"
"ANKRD27",10,1,0.0648482241264746,"no"
"BMPR1B",11,0,0.0649686303125545,"no"
"FAM13B",11,0,0.0650201234333474,"no"
"CFHR4",11,0,0.0650613400773975,"no"
"CYP4Z2P",11,0,0.0651128885747136,"no"
"CYP4Z1",11,0,0.0651128885747136,"no"
"CSTF2",11,0,0.0655471120085508,"no"
"MCM8",11,0,0.065588580091881,"no"
"ZBTB26",11,0,0.0656093215411496,"no"
"HERC6",11,0,0.0657546500184168,"no"
"TRNAU1AP",11,0,0.065796216922801,"no"
"MTHFSD",11,0,0.0661398990218567,"no"
"GPR142",9,2,0.0666876352940099,"no"
"IVL",10,1,0.0667706287198044,"no"
"DDX19B",11,0,0.0670313594474644,"no"
"PLEKHG2",11,0,0.0670946254447751,"no"
"CYP39A1",11,0,0.0673375606486061,"no"
"KCNF1",11,0,0.0673481380100696,"no"
"BAZ1A",11,0,0.0676023690784315,"no"
"CDX1",11,0,0.0676023690784315,"no"
"SLC4A11",9,2,0.0676249170959093,"no"
"GJA5",10,1,0.0676584314382445,"no"
"RDH12",10,1,0.0677142108712031,"no"
"ATAD3B",10,1,0.0679376726056318,"no"
"TTC31",11,0,0.0681876975289065,"no"
"KLF12",8,3,0.0682331742751848,"no"
"GNA14",10,1,0.0682514447295975,"no"
"GABRB2",11,0,0.068347990034279,"no"
"MYLK4",10,1,0.0683974922175927,"no"
"SETD9",11,0,0.0684443010018189,"no"
"TLR8",11,0,0.0684657172434597,"no"
"CCNJ",11,0,0.0686264991437117,"no"
"PARP4",10,1,0.06874670135704,"no"
"RASAL3",10,1,0.0689727029693569,"no"
