"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"ANK1",12,3,0.957017159088643,"no",0.00148740299334491,"up"
"DOCK11",15,0,0.95708060240678,"no",0.88827368949372,"down"
"MARK2",13,2,0.957094171739543,"no",0.0515718733019566,"up"
"PPM1D",14,1,0.957392723394095,"no",0.0146126218982631,"up"
"BARHL1",13,2,0.957408383680991,"no",0.588796942187436,"up"
"NR2F2",14,1,0.957628141872798,"no",0.00688876129742986,"down"
"APH1B",15,0,0.957675034594752,"no",0.698556021213803,"up"
"FIG4",15,0,0.957737886434572,"no",0.240949249035079,"down"
"MTOR",13,2,0.957774922095193,"no",0.127016195396792,"up"
"EGLN1",15,0,0.957925998483162,"no",0.828802767802334,"down"
"CES2",15,0,0.958013556764584,"no",0.502772793068375,"down"
"TAF15",14,1,0.958018219453855,"no",0.00557926821940665,"up"
"SLC7A9",14,1,0.958244449232113,"no",0.00231407700081609,"up"
"TDRD7",13,2,0.958266464469842,"no",0.000302500025774941,"up"
"BAI3",12,3,0.958282916560043,"no",NA,NA
"SORCS2",14,1,0.958283134408285,"no",0.497936986950547,"down"
"CKMT1B",15,0,0.958374760952334,"no",0.156252807200147,"up"
"CKMT1A",15,0,0.958374760952334,"no",0.131740044206552,"up"
"APEX1",13,2,0.958407026533955,"no",1.01582605363709e-06,"up"
"PDE3A",14,1,0.95843116482159,"no",0.38086305844386,"down"
"CSMD3",7,8,0.958454820672144,"no",0.260997694803183,"down"
"STRN4",14,1,0.958508232799593,"no",9.72341647492224e-05,"up"
"PACSIN2",14,1,0.958617218688764,"no",0.0777120899830155,"down"
"LRP4",12,3,0.958852858744865,"no",0.0433318489365809,"up"
"CHD1",15,0,0.958856628004125,"no",0.257370816384106,"up"
"GPR158",14,1,0.958879134171366,"no",0.17490290838726,"up"
"S100B",14,1,0.958898247020671,"no",0.816167487932313,"down"
"SPTLC1",13,2,0.958958923240718,"no",0.132688574989289,"up"
"COMT",13,2,0.958958923240801,"no",0.147215425611428,"up"
"OR2G3",15,0,0.958991735623355,"no",0.613566909120291,"down"
"RAPGEF5",15,0,0.959016262756652,"no",7.55138352710529e-07,"up"
"MED1",12,3,0.959382436969877,"no",0.000755037196482866,"up"
"CDK8",14,1,0.959487261173636,"no",0.0884309552081039,"up"
"PAK4",14,1,0.959512444095167,"no",0.00100997968258863,"up"
"NR1D1",15,0,0.959540784368699,"no",0.00458884566769,"up"
"FGF10",13,2,0.959544262494868,"no",0.0905937629793256,"down"
"TMEM199",13,2,0.959570413795405,"no",4.04601945990287e-10,"up"
"SRSF10",15,0,0.959680155293115,"no",0.00975195339171143,"up"
"LOC100996657",15,0,0.959680155293115,"no",NA,NA
"TMEM184B",15,0,0.95969830593585,"no",0.0174871160749131,"up"
"RABGGTA",13,2,0.959805173435991,"no",0.667426657743949,"up"
"IL7R",10,5,0.959812438807692,"no",0.000171886915232211,"up"
"KLHL36",13,2,0.959941616927524,"no",0.00203096327944454,"down"
"TAF1",14,1,0.960001033027173,"no",0.327406220546022,"up"
"FKBP2",14,1,0.960113116601173,"no",0.834966888328033,"down"
"MAP2K6",13,2,0.960142362276909,"no",0.131361741921589,"up"
